"vehicle_id","num_obs"
"59cd66fd-9617-462f-bfdd-38ea0cf63cdf","94"
"b2c73b05-9136-4699-a401-d8d234ea2681","94"
"08334191-0f9b-445e-be71-daa1a59994c7","94"
"d1b6de57-6e08-4118-9fed-7b322d5332ed","94"
"a95e5487-88b4-4cff-b8d1-00b2d26fe176","94"
"9c941b8c-9bbb-4cdd-a7f4-ff424edb9ea1","94"
"1041bcd1-0693-4e31-940f-de7321e2fe9f","94"
"d8efdf64-2dd2-403f-91f0-2e316af683c1","94"
"f5105a34-b678-408e-bdbf-2ff227021e23","94"
"f863e99c-ced3-464f-a520-5ed42aa283bc","94"
"c37ff647-0753-42dc-912a-ca451fd06f64","94"
"2cf99481-46da-40b2-a0c6-2243c63f33b7","94"
"a1f7cf59-ae12-4dc4-b217-851ad52e5262","94"
"d1e38b65-5237-4026-b48e-f85c2392ffb2","94"
"bf4e2b62-e36c-44f8-8ed6-eb02389958a8","94"
"487b5062-505b-4c37-909f-2f38ee217ecf","94"
"e38a0b84-d0b4-4130-83d8-733f1f05fe6b","94"
"e87988bf-f3eb-4cbf-acaa-9a7eeee025ed","94"
"27514b10-010f-47e4-b1c0-9636dc4c4787","94"
"273d19f6-4b4d-4a3c-8f3d-e2eb5526c1cd","94"
"4f6e999c-483c-4ee0-923e-8b42349231ba","94"
"9d93e810-15ae-4033-9989-5a47632331d0","94"
"467caf67-4942-4cd9-ba53-366652ac93c7","94"
"b1edc672-d7f7-4826-90b1-a57fa4cc90db","94"
"9d8138c9-bbba-4c19-92d0-f062766b5a54","94"
"09450cd0-706d-41ff-9833-c3f6b2b65ce5","94"
"5b9914ea-3b99-4702-a28c-83a58167bd36","94"
"f377cc5b-986a-48e0-9fc8-3bc743db610a","94"
"4c459e51-902d-4ade-a5d3-d0cb95507027","94"
"8da4e0be-b466-4436-903c-3c717d6905cf","94"
"1276f6e5-222b-4323-bec9-c933b92dae98","93"
"e36a04f5-d9f6-469b-8887-858e1cca3fb6","93"
"1bc3a816-cb75-47f4-96a0-c9ca6ceb052e","93"
"7493ed83-b7be-4971-8528-751faabe8448","93"
"cbfdd147-4409-4ec6-b010-5b43495f5fd9","93"
"62338d8f-1fc4-479e-bc21-2588c80e5ce0","93"
"77159988-c5a1-4716-8d05-fb93c9eac680","93"
"88b161b2-f8dc-4345-8702-c58c88770ad2","93"
"65b15348-6cf3-455a-a9a6-8cfd0ebabeba","93"
"5ec6377c-2dd5-4849-8121-5ce9e9b45bba","93"
"78440972-4e4e-45fa-aa5a-f23ce0eac6aa","93"
"60c68760-9f1d-4c81-8a29-187841c11ff8","93"
"1fd4c004-b3e2-4079-a521-ab56912184c5","93"
"3c1b74a5-d5e0-4398-8e4a-02a74b3b4267","93"
"09b44101-83fb-41bc-85c8-05a800c9ce0e","93"
"577d34c7-9547-4d33-8b53-198014ddce83","93"
"b0fd3ea5-7f37-4e8a-b6e5-81059f26c2b1","93"
"b236c4ae-3931-4847-b3ff-ecbdc3151b4f","93"
"049f7110-9a10-4e2b-8ed8-1f9be4b9e839","93"
"e4a92f26-5339-460f-87e2-202bb8f262f8","93"
"df2e3653-fd74-434a-b016-2fc4967bad1d","93"
"84900b37-e466-49e0-8e41-06486919279c","93"
"b31bb9c7-9814-4d42-9cbc-8ed87e7e798f","93"
"ea4a5891-05e9-457a-bc19-9d86740e885e","93"
"e5b3477e-88a0-4b9f-90a6-36a57c98e16d","93"
"edb7cca6-9a39-4897-945a-3c917029120f","93"
"1a47d5e6-6b61-454e-bb38-03b8b12241a6","93"
"66d02fd4-7267-43f0-96c4-411d5f5e757c","93"
"937d0f75-74bc-4cbe-8ed5-7067252827f6","93"
"6fc74ba6-2853-4665-afc9-6f19db88d7df","93"
"d4285288-357e-46f7-b6c8-02c999e4fcf2","93"
"744c2c75-3206-4c6d-ba91-aaad67ce9c12","93"
"4c3bedd2-fbfd-4720-8fff-dd018f260816","93"
"d3bb5d10-9701-4165-b4a6-027d7f0711b6","93"
"0f838feb-5a68-44d7-b15d-78d8410d4006","93"
"237244e1-8979-4edc-aaf7-641667daabe9","93"
"7a6583c0-64e8-40c0-84e4-18952d5363eb","93"
"27280294-4849-4003-9461-277f7b7874fb","93"
"6b0e7d95-f2b3-4357-a957-152db7ec21a5","93"
"8a950602-4724-41ed-a383-6eae7ee87680","93"
"234f99b2-64ee-41a3-9202-6ad2fc7022aa","93"
"84fb9a0b-60a1-4f79-a1da-1c199ed4032e","93"
"d259a34c-1f29-46e4-9b9e-feaa951de6ab","93"
"402d303c-96e6-4c52-a7eb-f2df99e197b1","93"
"02ae7bfd-70b8-4b73-904c-32342059a548","93"
"6f5d5741-d23c-4f33-b07c-83cfa2f1d2b4","93"
"bc9365b0-482b-48ac-ba39-efaaab6be754","93"
"f58e89e6-69eb-44b3-b710-bcc028635cf4","93"
"824dc371-a7bd-4460-969d-105c15cb0ee9","92"
"f7d7e5d5-5a45-447f-8083-d8aeb833c477","92"
"d0c47d00-dfd3-4ca7-a449-9ad37109fac6","92"
"58142ae0-7585-4bd3-9a63-077a34b68803","92"
"c72d28f3-cc7f-4a5e-8ac9-d6136ccb2ee7","92"
"2be20763-8500-4860-bb77-37d0b1babea1","92"
"e380c13d-97d6-4d07-8a9e-9020daa04598","92"
"e8cbb1cd-6d62-433c-9a17-83c26670b837","92"
"6cf585dc-bd51-4866-93fb-fc4d1b9e187e","92"
"9af63c4d-2f4b-478a-9e5b-f4e739926f0b","92"
"1f350da5-39c8-4bc3-8906-fa125d32efba","92"
"0f7d27a4-d9f4-4f19-a277-09f757cda8b1","92"
"24f077e2-db78-4398-9b38-50228ba49186","92"
"e2926315-ad67-4fe9-a306-afe9fe884d89","92"
"4f2da850-c33e-4494-ae73-3cef1ad48fa6","92"
"ee751201-ed2f-4509-ad68-c49612c08e2c","92"
"9dad976e-0f27-49ad-8044-e4fbea0e47e4","92"
"95f066fa-fd8f-48e8-b1e3-8f8dfccb8d74","92"
"7e3dd13e-8247-4fa0-b1af-81713088dd0d","92"
"26782a02-cb54-4a62-9cb0-0d90822d6cb4","92"
"22cebe83-38ae-4386-91d2-b947a33e5168","92"
"6c808a01-f7f3-4bb8-ab71-232c75defacb","92"
"28f92894-6e9f-4951-8e10-fd462217a46a","92"
"b4f19072-33cd-49ef-ad48-515fdc0e3a54","92"
"8214c91d-afdc-47b0-865d-f2b722b09595","92"
"aa53c3d4-afb2-49a6-8c5a-d7fd5f98a930","92"
"ad302c83-1367-438b-b2f7-c19b295ebd60","92"
"63f3de3a-5169-46c5-855a-36dc3aacdd01","92"
"996d5840-dbb4-49f6-8560-5555b961c4e9","92"
"8f988172-c37d-4b93-86d9-76bb61d08bd8","92"
"55296e8d-7721-41b2-89fd-e61cab003ee8","92"
"390747ef-edd2-49da-bbf1-3c44ca5c0dac","92"
"531a0f51-33df-4d3c-9e3e-65813a3bfc41","92"
"c7bafb5e-1c4d-46d0-bc8c-41ded74d19d4","92"
"4b5f3883-0896-46ad-8c31-e828f8d2bc15","92"
"a2885fbd-4474-4391-b0dc-b2c66a21bc64","92"
"e7772b80-35d8-49ba-b20c-680c5816c028","92"
"58a8f9da-9244-4a38-b6d6-3ae9919cd0b4","92"
"081cb0d0-8313-432d-b95b-017cc71afa46","92"
"c3645e2c-1228-48e1-b7e0-9550a1ba3b14","92"
"a818b6f1-966b-4ce6-a009-ce2384bcd34c","92"
"77ed9ed6-a610-4f5b-b2f2-16abfdb51a85","92"
"1d3026dd-ffd5-44e2-9fab-0504650e3745","92"
"1a90e9e4-2358-4606-8e39-5a6a31291daa","92"
"26d99a2f-f5d3-4ed7-8b62-4b704f58065a","92"
"1baf25b0-07d8-4d11-a92c-5994dfb9b6fa","92"
"c4e56190-127b-49f7-af26-af11a62c506d","92"
"207c4e46-3f71-4343-8f47-6a15cce141f2","92"
"d2b82979-5b7b-4b0e-a0f0-4e4eab1d21a4","92"
"9b7d89fe-2b27-4bc7-825b-c705946eeaa5","91"
"505c0c2c-006d-43bf-a21c-8b6c14cb09e8","91"
"aa9fb84e-06b2-4dde-8119-eb9e1c747420","91"
"8e499263-e6ca-4e24-934a-49190552dcc4","91"
"fa232f0d-6c55-4901-bf7d-0e7e1f70483f","91"
"9a977df8-3124-421a-8d9b-6b4a4e433f36","91"
"e8155b87-9881-4e22-9698-740d3a680546","91"
"f134a066-248e-4f71-b088-b381704ddd58","91"
"ba74df95-c039-458f-b9a1-70399713cbf9","91"
"f48bfa3a-daa4-4521-a4f0-3bbcf58721f4","91"
"4f67d559-2672-4584-88c3-0bb454eb55f8","91"
"b86c75eb-3a82-4477-8ac1-5160544d016d","91"
"7c5edc9d-04e3-4230-9dea-038e5fcb97ac","91"
"5e8121e7-966a-4652-90df-294a68fbeaf3","91"
"fb6bf2d7-b853-43eb-a3c8-8b0141bf90d2","91"
"3b112064-1d75-426d-8f11-88a9e01eff5b","91"
"aaa27f1f-51ea-4f0d-a83b-17affc611687","91"
"fc7eec0a-8ec0-4bbd-99dd-41a72f25f266","91"
"fa4f084a-57f8-437a-ac2e-da1b82de3f0c","91"
"cd169e5b-619d-4a5c-8da3-b1a464291fb4","91"
"9252c86d-cfca-4fdf-ad5e-4b56c9a670fa","91"
"2ae5d52a-0dcf-4ee8-98b4-5c115c13ce58","91"
"75e3206a-92ff-43d6-ae59-9a8862cdfd46","91"
"66e868f2-dc0f-4583-aa6d-3a61bef1af74","91"
"d4eb4418-d59d-402d-9bc6-e8d4457fe535","91"
"f4c8e107-7b0d-41d5-9825-7879f3449947","91"
"372f4b7f-322e-461e-985d-4de1054a6c4a","91"
"928a3bc5-e625-49fc-bc4f-f31a9e706d9a","91"
"0b90058a-6cbc-4582-ae5d-9a8a324c773c","91"
"03db97aa-7346-4d2d-990e-d789cd136d49","91"
"2b8a3d27-f4c4-4e68-a18d-02a0a1846a8d","91"
"1c513553-7c2d-43aa-aa74-b9407860b267","91"
"24109f1a-a523-4968-bc51-48f87eddd98e","91"
"ca65703f-7ac0-4733-a24c-129b9bb3fb99","91"
"2211a7d4-72ee-40c9-bdbb-26538a227502","91"
"ee12b35e-096a-4daf-bf12-ac021ab64ebf","91"
"fba801c9-5426-4cdb-ab8b-0789b12fe81d","91"
"bd60b836-e93f-4029-807a-ca9dfe3b7bf0","91"
"21db6bb4-747b-42ef-a780-c370185df173","91"
"2f1c148a-bef1-4789-8672-9e7c4c30ddfa","91"
"faea73cd-4ada-4941-bc5e-34847afda829","91"
"e5c16503-0f7e-43c9-b398-f26e0c383a43","91"
"4510f90a-3e61-4bd0-9700-390d39ecd69c","91"
"8834c258-d86c-4ae3-8c41-f7284a6a8e44","91"
"63de2fe2-723a-4ead-aa6f-0ec9e276ee73","91"
"ae697f55-1335-4b00-b744-b327a677c90d","91"
"2ab91d7d-20ed-4ab1-8fe0-5dee5e0c4bf2","91"
"c89ef724-d0ac-4c06-bba1-5531426068de","91"
"62fff4c2-1b75-4cfb-9c46-f7e570f568cf","91"
"1fe3ef19-626c-4499-8745-fb2583dcae08","91"
"c32b86d7-f092-478a-ab4e-d3972d18a7fa","91"
"f19ea018-0ed2-4c33-9524-6ec530a142e4","91"
"01de1fe8-4be1-4947-bcac-dcbced813e90","91"
"afb0ae8f-8e41-4eb8-ac8a-667d1679e9c2","91"
"794d0fd2-2391-488a-9fc4-0f60cf0ab68a","91"
"b270adc0-4153-46d9-b1e3-64c743798dd7","91"
"6acb6182-ba33-4a0c-aaf8-9ec990aeb5ad","91"
"46591b47-a062-460d-9254-618be8e370ea","91"
"bdccec62-9cef-4d4a-8bbc-41165bc35d0c","91"
"83c37cf2-a238-4aa3-92d8-29c01af3a7c2","91"
"7b920070-d785-42a8-a64b-eff33fa9eeec","91"
"739fb55b-0881-4854-bda0-4be3c19d1e9d","91"
"441b28cd-b91e-4182-a44a-da21212b39af","91"
"c22f91c4-1e7d-413a-bb6a-f6cbf510d63a","91"
"4b6f9658-50ce-4997-aaab-406a859bb40b","91"
"b4ce8ddc-6bb1-4278-9a00-eb4f9d12e41c","91"
"8c3ece80-74dc-47b1-befc-a695c07e73a3","91"
"b66de035-c9cb-44bb-aa54-5d5496ac2d74","91"
"95b4b95e-5705-4a23-8ac0-3d45e4dfcd23","91"
"f0013637-204b-423c-b10d-6d6f867e24bb","91"
"34daba67-24bd-4cb2-aab5-b168c8abf2a2","90"
"d916a09b-a69b-4086-8bf7-5ca997ba150b","90"
"66dc1f77-3100-4a0a-a00c-9c953c626d0f","90"
"9f47ed80-16ec-42b1-8f22-dc36a489adb0","90"
"f075cb58-5f5e-4dc9-93dd-78cf49af5a62","90"
"1e45f3af-6db7-4db1-8a0e-2bf415199c18","90"
"86a436a4-92b4-4374-8f3a-092076528b4a","90"
"cb8cd8c6-6314-4aa3-a742-23670149786c","90"
"083a242f-53b5-4a01-8c00-34b89d1a960c","90"
"0f7ced37-3dfa-4787-955a-f3153936ca3d","90"
"aa2e389d-54a5-4c37-bc14-e3f86905c05b","90"
"6392a035-ec3e-4951-a932-e57231e45521","90"
"f86a0ae0-5bf7-4720-8532-ff99d0304897","90"
"7eb6df4d-9833-441f-9347-d0ff286256d1","90"
"b7eb1adb-b3d2-4593-ab1c-932b196b259d","90"
"4213db00-2949-4900-b3e3-65e9bf4fcdf1","90"
"ce90a3db-4c3e-449b-b16a-dcafb7eff0ac","90"
"7d0346f9-2261-4afb-bf7f-d1c89466d10f","90"
"fb85bbe0-0d24-49d3-9db2-ed3d542dd79d","90"
"7b3c59bc-ecad-4649-9493-221b6da7290d","90"
"0484da31-50ca-4483-b4aa-921f911bc8cb","90"
"17893dec-2453-4027-b241-68282205f406","90"
"09469537-3e7f-4b4a-acb4-6df852d9df92","90"
"506efc46-b88a-406c-938c-da0b9684b3fa","90"
"949712da-0f28-479c-ac9a-c0b98db09ddc","90"
"849430e0-33d1-4081-ae76-282547b778f0","90"
"c037e5a3-36f3-49fa-9bcc-84f4f42e30ce","90"
"50c3b4d0-54f4-408c-af16-045791ee408b","90"
"944d7843-a6cf-47c6-875a-4dc67d5ffce7","90"
"2d9a0020-5fee-4789-b487-8a22bedeca22","90"
"3f704dc2-1d4f-4ff7-9e2c-1cefe036c978","90"
"755e1798-b780-41a3-99c6-3aca62d5cb2a","90"
"ed50831d-3b24-42e5-a425-be33082d88e0","90"
"0a5ff760-494c-43b7-b22e-2362c5343e18","90"
"8e4c5635-29ff-458e-a1ba-019d7c87248d","90"
"83bd7033-c83d-438f-ad83-3857c00d7d14","90"
"64b57b1d-ed21-487c-abfd-d07847d6365a","90"
"3e93c864-02b0-490d-b2da-9bc3ec54928b","90"
"7af2a9a6-d29d-49d4-a4a4-a726559f4c38","90"
"8cecec37-2d00-4946-a4b5-f9a561ffcce1","90"
"0c86d53a-0f4d-40a7-88e2-747787674e60","90"
"4a588b19-ef68-4c8e-92b3-e8cdb37168dd","90"
"2a0e697f-8d74-4074-a4c7-59305e148d50","90"
"b49d4a0c-08b9-4ca6-9cbd-9828b7a2fbde","90"
"0e3fd1e6-1231-4822-8548-9c8c2532789e","90"
"e0702ba5-4487-474a-ba2d-210b5c824e77","90"
"5f959949-cb87-41f4-bb36-65478ed2ca5b","90"
"73aacc0b-5ea4-4ffb-8d09-aa1716c4d805","90"
"569651f7-eb1a-44e3-882a-6ae99d31b741","90"
"2ef1d279-c288-4957-9a0d-87656652fb02","90"
"39484ff6-3cd3-40ed-aa8d-a4f023b8720b","90"
"80dc0c27-e0fb-4b25-b66c-2f4278cf8cb4","90"
"09441439-a55a-4cee-b846-9d324039d89a","90"
"1e50f5a7-b9b6-4171-b2d7-be1fa8c3c540","90"
"61ad5984-433c-4e15-b2f5-6c0a2a71800e","90"
"db2c7d39-c4fd-48c7-bd91-ddaf48cf825d","90"
"6b75b2b2-97e9-4229-8cc9-b99c4a405bad","89"
"3bd9fcf1-3060-4e5e-834c-52134a09cf2d","89"
"de01814d-491e-4034-bc7a-57a124135aef","89"
"4a6d67c3-0939-46cb-bd4b-c53d0eee8f51","89"
"7414dd07-fb5c-4bbe-a69d-b6bd82ca580e","89"
"5d037561-b825-43d3-ba0d-f100b127372c","89"
"d630f4ba-57d0-4e71-a034-d3f20a8999e7","89"
"a5cdd409-f4da-46a7-9742-118ecf1c7671","89"
"65bb9b43-50cc-43e2-bea7-ded88db564cb","89"
"efbdac0e-2e49-4dad-a546-3809b6106e94","89"
"2fb95c06-433f-4354-b763-f534b93c96a0","89"
"d0fc358a-55f6-4bd4-8afa-bcb8f46ce2ab","89"
"8306af1f-ef92-42fa-8eb1-dceb70249a7b","89"
"e30b77ea-3614-46ea-bc58-28ed88356628","89"
"a76d720d-64c6-4d3f-86df-3c44d3d572e8","89"
"e5a9d2e3-2d36-40de-878f-f00a1df727c9","89"
"c0c38fc2-1013-4310-aba7-6ac923aa545c","89"
"5823b9e2-0612-4275-883b-0ea1e09bc975","89"
"2e2fec92-0c88-4d45-b0f4-68ca31a1caee","89"
"20369a3c-3dec-4ce7-b61d-c30fb7555d8b","89"
"6b364ac5-c135-486f-89bf-b76e9685b9e4","89"
"5b2611f8-efda-4cd5-a2c5-a2ab08a52bb1","89"
"bac925a2-160e-4cb4-8f8b-51e25dae4542","89"
"6ebade43-d6cc-4ff4-8b76-498bc87d3c3a","89"
"f8000662-4355-4346-9077-7cdb45095bd8","89"
"3c9b7f20-d94a-4ca2-a599-33d766cbd667","89"
"06a702c1-5eb9-4bb9-ad2f-a09189590ed3","89"
"1092240a-f071-478c-8e89-4c08ddd34036","89"
"5a689d73-efd6-460b-921f-2d279974eeaf","89"
"1b6aca9a-e36c-4ff9-9e3c-833f44401ade","89"
"d0d1e0ae-2b2c-4bbd-97ad-8abca355ae20","89"
"941ea01c-ec67-40a0-8149-90a637605af6","89"
"d369cd98-2a6f-4dd0-8bc6-dc6cb5417c33","89"
"330755eb-75f2-4966-ab20-d601bf4d021c","89"
"fa226bd8-da49-400c-ade6-ba5b3c71cb81","89"
"38e11ca9-8c2e-4a19-906e-288f1924da8b","89"
"7d48a605-3a87-4753-89e2-f6d3eb751b24","89"
"78282861-5bb8-45db-b180-7b9c70a3eaec","89"
"891fc7cf-13e9-4b86-a990-f4acd96fb858","89"
"20f4fe04-6349-4a44-8085-f30acd894a89","89"
"1dfd1eeb-90bb-4374-887f-bf9f395a3f74","89"
"0e46d91c-630f-499a-a49e-9cb163c7302c","89"
"7784c099-34b5-455c-bf54-a65f5cc4f93c","89"
"f58288bc-18f5-4dce-82d7-f7b607963f18","89"
"b96eed32-089b-458e-a9d2-6bd2fa41ad2e","89"
"72ea051d-9ea4-445c-b121-f0ab1058ce56","89"
"92cf4eb4-fcf6-4c00-8f51-03eff8e02d9e","89"
"46c42964-3cb8-4a65-ae6a-aa149c868e19","89"
"48e03c50-64db-477b-bbf8-e8c49ed1f2ba","89"
"8243287e-5d54-4c73-8049-381dce3b4e81","89"
"af68e2e7-2f1f-4007-83fc-dd05b889bbb2","89"
"5315fd53-5f2e-443a-bf25-f13ce9238316","89"
"74f8a1d5-d9b8-421c-93fc-1b9657fbec9b","89"
"cb5b2f9d-1e10-48df-8295-b5eb9f04d56a","89"
"cccfa2a3-6c4f-46f1-8b0b-4e83e18b4174","89"
"8c14afad-883b-4276-9911-0c006e59801f","89"
"1aad0a87-997b-4910-ac94-3504b2141c84","89"
"46dee00a-5aa8-4ddf-8685-6be9211ff5bd","89"
"cdd393b1-fe67-4b92-9d91-0009d4f9bd09","89"
"ae70138c-b463-4b92-83a3-baf5dd2d8499","88"
"61b8da5e-c53d-4b82-8480-83b22d4bd0c1","88"
"0f220f9b-f528-4764-97c5-a913e259dd3c","88"
"d88da6b1-d1c0-48d2-8cf6-b7036c79c7e2","88"
"5649eeb0-37d7-4664-8df7-72a51793f502","88"
"76014d6d-bcb6-4059-a44f-e0759e7e6104","88"
"6e2d3358-7622-4b4c-840d-dd2903658b14","88"
"cde2a667-c2be-4838-9dee-2d01b32b0d7a","88"
"df37170f-e796-4de1-95de-b4f9c7010595","88"
"a13baa9e-bf54-4108-b6fb-f518b7e23654","88"
"eb1ee051-f94a-431a-81fd-401e6cff58ad","88"
"41133ec1-338c-4df4-936c-caacea1e416d","88"
"420dd54d-deb4-4817-bfb6-f12eee529421","88"
"c8494939-8612-4460-9e36-e221cb398fd5","88"
"f8285256-1fa8-4e38-b072-4d079e9d6afb","88"
"a231f851-44c1-4680-96c4-7c9989271bd9","88"
"a7d71815-ed85-4839-8965-90ee9572bf89","88"
"3e3eccc6-93d6-453e-beff-86167690a222","88"
"b79a31ae-fad9-4db1-a357-0384dae16232","88"
"6b1dbf3d-5134-49cc-97c1-c4d47d62a165","88"
"bdd5750f-91af-4dc8-92b9-b8170e979e0a","88"
"ed5f8753-94a2-40c5-84c6-7254793d24aa","88"
"7e5357f9-2ee7-4b9c-88ad-cfc97f98843a","88"
"1cb57400-c870-4ea7-82a7-6e96fc555875","88"
"859dc331-adc0-4c78-9d03-13e8d667ca01","88"
"c049c0c3-aa06-437a-93ac-79f3cf7b0e0e","88"
"056a9204-ca4f-41cb-93c6-bada92fe10b2","88"
"1b3287bd-e10b-4a37-a3c5-2d4f9c4509cd","88"
"40a0fa88-2483-4b9f-b08b-ff45cb3c59a8","88"
"ec82ea1e-ac37-4216-94c0-2968a860b1e8","88"
"291910e2-beb5-4e90-8472-ed79611349dc","88"
"c25003ea-4d55-457a-a7c6-2e9f5dd259d1","88"
"14707344-c77b-429b-9fa3-0c00315a9d4f","88"
"31b4aed1-459c-4dff-8bd3-0abcba4d2a30","88"
"ad1bc5af-c6cb-43e4-ad7c-7de2c94fc672","88"
"4fe27bb0-da4d-4784-b6ff-b4a9a9ddf496","88"
"038af592-be55-46a0-b46f-71ed429c42c6","88"
"240e6df6-27db-499d-af31-4928d1ff4f57","88"
"ab67736d-bc5c-42c9-86c6-09d3629b1c90","88"
"cd299ae3-765f-421a-8efb-5fea5b0ab83a","88"
"25289219-10fd-4051-81b3-acb4da14cdf7","88"
"9569179b-e7b5-4a1b-b496-85da7171075a","88"
"9a88e3e6-43e6-48c7-bb0f-2bb835e9e5b8","88"
"50016a99-9b65-4580-80ad-d2dbaec4697b","88"
"b7b3db55-09a0-4cdd-8a74-b4c0dbead271","88"
"bab356cc-fd48-4f2a-97b2-540deac08632","88"
"a9322b05-bb11-4f3b-aa57-4197cc0aa6a2","88"
"ba0ec4db-fb95-4ff2-9d18-1d7e2422d4ce","88"
"45000090-f17f-4017-9947-ffdec8b85c79","88"
"bcb200c8-4c8d-4f95-9583-a666486d9c74","88"
"e6316c7a-cb1e-453b-a696-f1dde2f46caa","88"
"c21db8ad-4368-4737-bc95-c4a1aa4797fb","88"
"f1919ef3-641a-4119-b109-53d24e3b0d49","88"
"eb182048-87f0-4aca-b7b9-bd3e04baac44","88"
"caaa851d-2d41-479a-88ad-382246ff2557","88"
"76b4aa5d-24d6-43d4-9900-13b825d72122","88"
"2befc81c-b64c-4f25-b16b-0483e567200d","88"
"95a896b7-c795-4125-b10f-7d7369653065","88"
"6968c2d4-ddef-4697-9bf5-c69b98be708a","88"
"486e7530-1813-4059-a9cc-b8846c0c07c1","88"
"9ad8db29-71b1-45f5-a48f-12d9ebb34807","88"
"4ecce5b3-201b-4f59-aab0-ccbd71a80915","88"
"66f3d14c-e18f-4f84-a80c-0d7fdb2d0906","88"
"a4edaaeb-2a5c-40c7-820f-92076d48f610","88"
"1bc64670-ad30-4a01-a1ac-0e818d8a607d","88"
"b88cb423-6676-4308-bd97-e859cda9f22d","88"
"337427b8-857b-43fb-83e7-100b6c4a8988","88"
"dd9452de-2b6d-4b2c-ae46-87b1e2119da0","88"
"ccdf5bfc-bbdc-4191-93a7-2c1110198178","87"
"8d741db8-ef9d-4cf0-befc-7800f59cded0","87"
"2b56ffdd-dd17-4360-8bbe-e5a00503580e","87"
"7dd269ab-ef69-4383-9642-7c38c6bce8e7","87"
"96443213-60a3-4953-84e5-a237a3b613ec","87"
"b0ffa39a-ef98-4bb4-a617-86fb777701ec","87"
"66af11fd-6f81-4d04-89c5-018d104b059d","87"
"b23af7c6-4ecd-4566-a33a-7222468e68ac","87"
"fc72f5a9-1431-403d-b944-0d8bfb7e75f8","87"
"f50d38c5-c51b-45fb-aa0e-be9fd3d826f2","87"
"955c358c-39bf-4ebf-a0e7-f330dfa42142","87"
"e3a5cb46-7c33-4a2e-bf7b-d28db76b4232","87"
"f1ab9634-95c2-4d27-b8d5-cbdc66ab72ac","87"
"11ac4509-6818-4db9-b491-cae97a7015bb","87"
"3232d38f-17c3-46de-b363-b4817616e498","87"
"09a82efa-a86b-4450-b989-0c081eed3662","87"
"28d52ac7-d2c8-4608-afad-39df78dcdd0f","87"
"cc16b5cc-9a3c-4d5a-bf9e-48316d04e692","87"
"5220e24d-e2cd-40f4-b17c-54e730f3d7dd","87"
"41ce0074-1ef4-4689-b7e1-34e534149b18","87"
"4d6a18d3-4e1e-471d-981f-b5f3bb15c75b","87"
"8922a336-ab09-4e85-a185-92fd8429370a","87"
"ac1b6793-16d2-48b2-9404-20bfa794c49f","87"
"047ce56d-c7d6-48a7-adda-f08424310297","87"
"40c35565-36fb-4ca4-b3de-af74c5238a55","87"
"7822ffc0-6180-4d77-a7c9-ef54fdaeca04","87"
"de5c830a-0373-4301-ae4a-ca2dfc474126","87"
"17392820-d83f-4783-ae6f-6dab3cc630a8","87"
"49d567da-1631-4e34-ba73-87977453f064","87"
"fcc82030-1a8a-48ea-8a8f-7598fce77b94","87"
"ab5ba5b4-ec8d-4595-899d-1a9d882d46ab","87"
"364168b4-b40b-4464-a86b-802c28c62649","87"
"be4a5a61-46d4-40cb-bd9a-66e83741a159","87"
"bbcdc1d5-b2f7-4f2e-bbf2-f2f8a91e034d","87"
"4cb23669-4fbd-411f-96b2-63f4dcd4f060","87"
"c01aa0df-d3b4-4f71-b258-5852ae6a3ef2","87"
"a4919661-fad2-4f35-a507-e1615ead3f90","87"
"42962e63-de10-4b20-b1a5-aa0bd766e44f","87"
"cbcd67c2-316a-4045-85e3-324c75f65e4e","87"
"dfd1b1b1-38a7-4923-8ff6-42724bcf66b7","87"
"5c777007-758d-4299-80f6-3c1dc3a06c3b","87"
"c1d58bfc-5cee-49b6-bf9a-b4c67da90cf2","87"
"df8e8f85-e6ba-40e8-b11e-b9fd2fbc79b7","87"
"0b2e38d8-7429-4860-98b7-a894785f6489","87"
"78014c14-3bee-4f51-a665-a6ee572492c7","87"
"5e8e0470-3016-48dc-8936-38dc6ac87e2c","87"
"0310ee98-6ea6-46b3-a81f-12aea51427ac","87"
"f4958bf4-a450-4758-b0b7-574a1e820d5f","87"
"2c83da86-a190-4fd5-b5a9-e771d5a1d3a4","87"
"088cad36-34e2-494a-bc1d-e6b5e19aa424","87"
"aa3aa96a-3bfd-434e-a156-04f4a2e63d9a","87"
"fe9b3bdc-5712-4a80-aa09-eba2710e7010","87"
"7481c946-7052-475a-9948-f1ebf87dc93b","87"
"7b4d0021-12bd-4026-8861-d36b92c002ad","87"
"55313854-7045-4eae-8983-05dd6e57bb10","87"
"6eae9c35-5100-4007-a1e8-0b8f39d9e84b","87"
"0bd170db-11f0-4b41-a452-db2bd8a5a40b","87"
"e3ac76f6-ea88-4fe2-83b7-754f686a3c1a","87"
"440e64eb-10f9-40b5-afef-f99294d90818","87"
"98de99b0-8879-4fa4-83be-9279c6c115b6","87"
"ed7ddf59-d529-4893-a545-92316884212c","87"
"0df158fa-8b1e-47b2-8340-a2e87a4ed59b","87"
"6cb74151-138c-4b4d-9220-fe54f63fd3c9","87"
"01e13cca-c0f0-4384-9898-ad2555ca57d3","87"
"431486c8-cd5d-44fd-912b-387dbb8bf648","87"
"979b3a02-2782-4a6c-99c6-165ae652a004","87"
"ee3ccc3e-8bc6-4866-b92e-c58fad4a32fe","87"
